status,kind,url,descriptor,page,node,local_file,reason,selector,asset_id
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e9828da1e0b605be4d29_Prima-visita-gratuita-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e9828da1e0b605be4d29_Prima-visita-gratuita.webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),assets/masters/6a86e9828da1e0b605be4d29/6a86e9828da1e0b605be4d29_Prima-visita-gratuita.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento-p-500.webp,"[""500w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento-p-800.webp,"[""800w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento-p-1080.webp,"[""1080w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento-p-1600.webp,"[""1600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento.webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),assets/masters/6a86ec12c0909eb3e7b3d2ee/6a86ec12c0909eb3e7b3d2ee_Tempi-del-trattamento.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86f11555c25ed614a97720_Pagamento-flessibile-p-500.webp,"[""500w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86f11555c25ed614a97720_Pagamento-flessibile-p-800.webp,"[""800w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86f11555c25ed614a97720_Pagamento-flessibile-p-1080.webp,"[""1080w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86f11555c25ed614a97720_Pagamento-flessibile-p-1600.webp,"[""1600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86f11555c25ed614a97720_Pagamento-flessibile-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86f11555c25ed614a97720_Pagamento-flessibile.webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),assets/masters/6a86f11555c25ed614a97720/6a86f11555c25ed614a97720_Pagamento-flessibile.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86fa107eb37b4292de530f_Garanzie-p-500.webp,"[""500w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86fa107eb37b4292de530f_Garanzie-p-800.webp,"[""800w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86fa107eb37b4292de530f_Garanzie-p-1080.webp,"[""1080w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86fa107eb37b4292de530f_Garanzie-p-1600.webp,"[""1600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86fa107eb37b4292de530f_Garanzie-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86fa107eb37b4292de530f_Garanzie.webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),assets/masters/6a86fa107eb37b4292de530f/6a86fa107eb37b4292de530f_Garanzie.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a8d4a382da9d4db6fe07469_Alloggio%20hero%202600-p-500.webp,"[""500w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a8d4a382da9d4db6fe07469_Alloggio%20hero%202600-p-800.webp,"[""800w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a8d4a382da9d4db6fe07469_Alloggio%20hero%202600-p-1080.webp,"[""1080w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a8d4a382da9d4db6fe07469_Alloggio%20hero%202600-p-1600.webp,"[""1600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a8d4a382da9d4db6fe07469_Alloggio%20hero%202600-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a8d4a382da9d4db6fe07469_Alloggio%20hero%202600.webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),assets/masters/6a8d4a382da9d4db6fe07469/6a8d4a382da9d4db6fe07469_Alloggio hero 2600.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a95368852587a66accde9ef_Dentvitalis-Dedo%20(1)-p-500.webp,"[""500w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a95368852587a66accde9ef_Dentvitalis-Dedo%20(1)-p-800.webp,"[""800w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a95368852587a66accde9ef_Dentvitalis-Dedo%20(1)-p-1080.webp,"[""1080w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a95368852587a66accde9ef_Dentvitalis-Dedo%20(1)-p-1600.webp,"[""1600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a95368852587a66accde9ef_Dentvitalis-Dedo%20(1)-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a95368852587a66accde9ef_Dentvitalis-Dedo%20(1).webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),assets/masters/6a95368852587a66accde9ef/6a95368852587a66accde9ef_Dentvitalis-Dedo (1).webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a956ce64b11fafb9e1e33d3_DV-cjenik-p-500.webp,"[""500w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(7),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a956ce64b11fafb9e1e33d3_DV-cjenik-p-800.webp,"[""800w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(7),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a956ce64b11fafb9e1e33d3_DV-cjenik-p-1080.webp,"[""1080w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(7),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a956ce64b11fafb9e1e33d3_DV-cjenik-p-1600.webp,"[""1600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(7),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a956ce64b11fafb9e1e33d3_DV-cjenik-p-2000.webp,"[""2000w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(7),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a956ce64b11fafb9e1e33d3_DV-cjenik.webp,"[""2600w""]",/informazioni-per-pazienti,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(7),assets/masters/6a956ce64b11fafb9e1e33d3/6a956ce64b11fafb9e1e33d3_DV-cjenik.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a894328a2d6f886ffabaf_I-nostri-specialisti-mobile-2-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a894328a2d6f886ffabaf_I-nostri-specialisti-mobile-2-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a894328a2d6f886ffabaf_I-nostri-specialisti-mobile-2-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
